Metadata_pert_name,Metadata_gene_name,Metadata_cell_line,correlation,replicate_type,quantile,iterations,cor_method,samples,groups
KRAS-2A,KRAS,A549,0.7402517065157437,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KRAS-2B,KRAS,A549,0.6591297053430052,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
LacZ-2,LacZ,A549,0.6519417575647828,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
LacZ-3,LacZ,A549,0.4162432327951088,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
Luc-1,Luc,A549,0.7191358099775866,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
Luc-2,Luc,A549,0.45810360269913164,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MAPK1-1,MAPK1,A549,0.8134988867149056,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MAPK1-2,MAPK1,A549,0.6757578663702202,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MCL1-2,MCL1,A549,0.7475250865421335,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MCL1-5,MCL1,A549,0.7034245227868117,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MTOR-1,MTOR,A549,0.7108819315444812,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MTOR-2,MTOR,A549,0.5798991932105065,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MYC-1,MYC,A549,0.8257732193814341,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MYC-2,MYC,A549,0.6623468779175414,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
ORC4-1,ORC4,A549,0.63056730777644,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
ORC4-2,ORC4,A549,0.43077065173607965,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PIK3CA-1,PIK3CA,A549,0.647180730620927,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PIK3CA-2,PIK3CA,A549,0.7460681833000414,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
POLR2D-1,POLR2D,A549,0.6648514606546257,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
POLR2D-2,POLR2D,A549,0.5312574180097636,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PPIB-1,PPIB,A549,0.25717271254175644,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PPIB-2,PPIB,A549,0.5015181339883659,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PRDX1-1,PRDX1,A549,0.8278798458774534,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PRDX1-2,PRDX1,A549,0.6832103340565441,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PSMA1-1,PSMA1,A549,0.3622978363280359,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PSMA1-2,PSMA1,A549,0.2912438598759435,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PTK2-1,PTK2,A549,0.5773466676604653,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PTK2-2,PTK2,A549,0.6043576396397599,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAC1-1,RAC1,A549,0.731380177923104,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAC1-2,RAC1,A549,0.5887574408606904,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAF1-1,RAF1,A549,0.7801778291830368,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAF1-2,RAF1,A549,0.5201202007436793,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RHOA-1,RHOA,A549,0.5790670969372287,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RHOA-2,RHOA,A549,0.5844097851816208,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SDHB-1,SDHB,A549,0.5121518766883775,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SDHB-2,SDHB,A549,0.7060311104363989,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SLC2A1-1,SLC2A1,A549,0.5341869858954569,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SLC2A2-2,SLC2A2,A549,0.4551552496032596,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SMARCB1-1,SMARCB1,A549,0.6813394196971578,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SMARCB1-2,SMARCB1,A549,0.48133671856846844,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
STAT3-1,STAT3,A549,0.7364049702759715,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
STAT3-2,STAT3,A549,0.7805879147350971,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SUZ12-1,SUZ12,A549,0.7399906748696534,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SUZ12-2,SUZ12,A549,0.5074114831437117,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
TXN-1,TXN,A549,0.6677040859020396,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
TXN-2,TXN,A549,0.640563510998443,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
XBP-1,XBP,A549,0.7079538968582306,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
XBP-2,XBP,A549,0.6472301937638005,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
YAP1-1,YAP1,A549,0.7184159820504199,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
YAP1-2,YAP1,A549,0.7797491986789407,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
